// key	ITEM_NAME_	ITEM_DESCRIPTION_
8000048	迷你妲比面包	印有可爱妲比图案的吐司面包。
8000050	椰子树	长着香甜椰子的椰子树。\阿摩司岛上随处可见。
8000051	椰子	直接运到阿摩司岛的香甜椰子。
8000052	水果椰子汁	混合了水果的椰子汁，是完美的夏日饮料。/可在赫菲斯托斯的锻造厂里使用的制作材料。
8000053	冰镇西瓜	能马上冷却身体的完美夏日点心。\可在赫菲斯托斯的锻造厂里使用的制作材料。
8000059	紫水晶婚戒	感情加深的证明。\也许很小，但散发着爱意。
8000060	绿宝石婚戒	感情加深的证明。\也许很小，但散发着爱意。
8000061	石榴石婚戒	感情加深的证明。\也许很小，但散发着爱意。
8000062	黄宝石婚戒	感情加深的证明。\也许很小，但散发着爱意。
8000063	兔女郎	2023年第一期的兔女郎。\这位不知名的编辑有很明显的偏好。
8000064	派对气球	生日派对气球。\一个一个收集它们之后，也许它们能带你飞上天际。
8000065	樱花瓣	宣告春之始的花瓣。\收集它们来获得一个很棒的惊喜。
8000066	父母之爱	一朵能为家族带来平静的康乃馨。你不能只准备一朵，而应准备两朵。不是黄泉之花。
801050254	魔杖	魔法少女所使用的神奇手杖。\只有被选中之人才能使用。
801050255	魔杖	魔法少女所使用的神奇手杖。\只有被选中之人才能使用。
9100001	浴巾	用来泡温泉的特制魔界浴巾。\没有它就不能进场。
9101001	魔花精油	魔界野花制成的芳香精油。\让你变得更加迷人。可将泡温泉获得的好感度经验值提升20%。
9101002	芳香精盐	让你的肌肤变得光滑柔软！\带给你焕然一新的温泉体验。泡温泉结束后获得两倍金币。
9110001	苍蓝提灯	一盏以深怨水鬼之泪为燃料，透着蓝光的纸灯笼。\可吸引水属性的鬼火。\<color=ffc400>获得2倍鬼火出现率、1.2倍奖励、自动百鬼夜行。</color>
9120001	火红提灯	一盏以地狱之火为燃料，透着红光的纸灯笼。\可吸引火属性的鬼火。\<color=ffc400>获得2倍鬼火出现率、1.2倍奖励、自动百鬼夜行。</color>
9130001	翠绿提灯	一盏以魔界河畔柳木为燃料，透着绿光的纸灯笼。\可吸引木属性的鬼火。\<color=ffc400>获得2倍鬼火出现率、1.2倍奖励、自动百鬼夜行。</color>
9140001	黄松提灯	一盏以魔界松花为燃料，透着黄光的纸灯笼。\可吸引光属性的鬼火。\<color=ffc400>获得2倍鬼火出现率、1.2倍奖励、自动百鬼夜行。</color>
9150001	暗紫提灯	一盏以魔界之夜精华为燃料，透着紫光的纸灯笼。\可吸引暗属性的鬼火。\<color=ffc400>获得2倍鬼火出现率、1.2倍奖励、自动百鬼夜行。</color>
9211001	海外旅行券	你想念浪花拍打海岸的声音吗？\如果想念，何不放下手中的武器，去热带岛屿度个假呢？
9211002	高级_海外旅行券	你想念浪花拍打海岸的声音吗？\如果想念，何不放下手中的武器，去热带岛屿度个假呢？
9211003	最高级_海外旅行券	你想念浪花拍打海岸的声音吗？\如果想念，何不放下手中的武器，去热带岛屿度个假呢？
9212001	水玉耳饰	受到人鱼祝福的蓝宝石耳饰。\提升你长生不老的机会。
9212002	高级_水玉耳饰	受到人鱼祝福的蓝宝石耳饰。\提升你长生不老的机会。
9212003	最高级_水玉耳饰	受到人鱼祝福的蓝宝石耳饰。\提升你长生不老的机会。
9213001	大碗拉面	避免你泡澡后昏昏欲睡的特制海鲜拉面。\让你的身心同时获得满足的组合。
9213002	高级_大碗拉面	避免你泡澡后昏昏欲睡的特制海鲜拉面。\让你的身心同时获得满足的组合。
9213003	最高级_大碗拉面	避免你泡澡后昏昏欲睡的特制海鲜拉面。\让你的身心同时获得满足的组合。
9214001	不可思议的沙漏	不管有多烫，Child都要忍受的温泉温度！\至少在沙漏结束前是这样的。
9214002	高级_不可思议的沙漏	不管有多烫，Child都要忍受的温泉温度！\至少在沙漏结束前是这样的。
9214003	最高级_不可思议的沙漏	不管有多烫，Child都要忍受的温泉温度！\至少在沙漏结束前是这样的。
9215001	玩具机器人	畅销的玩具机器人。\有108种变身形态。
9215002	高级_玩具机器人	畅销的玩具机器人。\有108种变身形态。
9215003	最高级_玩具机器人	畅销的玩具机器人。\有108种变身形态。
9221001	Child杰出成就奖	送给身体洗得很干净的Child的奖励。\邻居一定会很羡慕你有这个传家宝的。
9221002	高级_Child杰出成就奖	送给身体洗得很干净的Child的奖励。\邻居一定会很羡慕你有这个传家宝的。
9221003	最高级_Child杰出成就奖	送给身体洗得很干净的Child的奖励。\邻居一定会很羡慕你有这个传家宝的。
9222001	时尚眼镜	在温泉里不会起雾的时尚眼镜。\想戴眼镜泡温泉吗？这可是革命级的发明啊！
9222002	高级_时尚眼镜	在温泉里不会起雾的时尚眼镜。\想戴眼镜泡温泉吗？这可是革命级的发明啊！
9222003	最高级_时尚眼镜	在温泉里不会起雾的时尚眼镜。\想戴眼镜泡温泉吗？这可是革命级的发明啊！
9223001	漫画肉	以温泉水为酱料调制的神秘肉品。\看起来像是从漫画里直接拿出来的一样。别担心，跟看上去一样好吃。\不过不保证原料的绝对安全。
9223002	高级_漫画肉	以温泉水为酱料调制的神秘肉品。\看起来像是从漫画里直接拿出来的一样。别担心，跟看上去一样好吃。\不过不保证原料的绝对安全。
9223003	最高级_漫画肉	以温泉水为酱料调制的神秘肉品。\看起来像是从漫画里直接拿出来的一样。别担心，跟看上去一样好吃。\不过不保证原料的绝对安全。
9224001	不可思议的羽毛	在某间手杖店外面捡到的羽毛。\能让温泉水维持滚烫的状态。
9224002	高级_不可思议的羽毛	在某间手杖店外面捡到的羽毛。\能让温泉水维持滚烫的状态。
9224003	最高级_不可思议的羽毛	在某间手杖店外面捡到的羽毛。\能让温泉水维持滚烫的状态。
9225001	俄罗斯套娃	来自遥远北国的泡澡娃娃。\如果不够小心，在一层层打开它的过程中可能会被烫伤。
9225002	高级_俄罗斯套娃	来自遥远北国的泡澡娃娃。\如果不够小心，在一层层打开它的过程中可能会被烫伤。
9225003	最高级_俄罗斯套娃	来自遥远北国的泡澡娃娃。\如果不够小心，在一层层打开它的过程中可能会被烫伤。
9231001	车钥匙	作为送给Child的礼物，这把钥匙会让你趾高气昂。\好好享受这喜悦的时刻吧。
9231002	高级_车钥匙	作为送给Child的礼物，这把钥匙会让你趾高气昂。\好好享受这喜悦的时刻吧。
9231003	最高级_车钥匙	作为送给Child的礼物，这把钥匙会让你趾高气昂。\好好享受这喜悦的时刻吧。
9232001	健康手环	据说能让配戴者百病不侵的负离子手环。\请别在意它神圣的设计。
9232002	高级_健康手环	据说能让配戴者百病不侵的负离子手环。\请别在意它神圣的设计。
9232003	最高级_健康手环	据说能让配戴者百病不侵的负离子手环。\请别在意它神圣的设计。
9233001	手作汉堡	嫦娥使出浑身解数制成的手作汉堡。\虽然说是低卡食物，但其实热量爆表。
9233002	高级_手作汉堡	嫦娥使出浑身解数制成的手作汉堡。\虽然说是低卡食物，但其实热量爆表。
9233003	最高级_手作汉堡	嫦娥使出浑身解数制成的手作汉堡。\虽然说是低卡食物，但其实热量爆表。
9234001	预言之书	连你泡澡时会掉几根头发都会被写进这本书。\未来是不容改变的，所以趁早做好心理准备吧。
9234002	高级_预言之书	连你泡澡时会掉几根头发都会被写进这本书。\未来是不容改变的，所以趁早做好心理准备吧。
9234003	最高级_预言之书	连你泡澡时会掉几根头发都会被写进这本书。\未来是不容改变的，所以趁早做好心理准备吧。
9235001	吉祥物娃娃	可以带去泡澡的填充式娃娃。\看起来要沉到水里了，但总有一天，它会浮出水面向你复仇的。
9235002	高级_吉祥物娃娃	可以带去泡澡的填充式娃娃。\看起来要沉到水里了，但总有一天，它会浮出水面向你复仇的。
9235003	最高级_吉祥物娃娃	可以带去泡澡的填充式娃娃。\看起来要沉到水里了，但总有一天，它会浮出水面向你复仇的。
9241001	成捆钞票	虽然说更衣室里遭窃并不少见，\但以随身保管贵重物品为由，带这种东西来泡温泉也太过了点。
9241002	高级_成捆钞票	虽然说更衣室里遭窃并不少见，\但以随身保管贵重物品为由，带这种东西来泡温泉也太过了点。
9241003	最高级_成捆钞票	虽然说更衣室里遭窃并不少见，\但以随身保管贵重物品为由，带这种东西来泡温泉也太过了点。
9242001	怀表	此物品能有效地控制你泡澡的时间。\好好照顾它，因为它并不防水。
9242002	高级_怀表	此物品能有效地控制你泡澡的时间。\好好照顾它，因为它并不防水。
9242003	最高级_怀表	此物品能有效地控制你泡澡的时间。\好好照顾它，因为它并不防水。
9243001	马卡龙	一颗能够让顾客泡完澡后去喝饮料的马卡龙。
9243002	高级_马卡龙	一颗能够让顾客泡完澡后去喝饮料的马卡龙。
9243003	最高级_马卡龙	一颗能够让顾客泡完澡后去喝饮料的马卡龙。
9244001	术式图解书	乖巧的Child连泡温泉时都会好好用功。
9244002	高级_术式图解书	乖巧的Child连泡温泉时都会好好用功。
9244003	最高级_术式图解书	乖巧的Child连泡温泉时都会好好用功。
9245001	舒压遥控器	如果怕自己泡温泉太无聊了，那就玩玩这个吧。\不过它不防水，所以解压时请小心。
9245002	高级_舒压遥控器	如果怕自己泡温泉太无聊了，那就玩玩这个吧。\不过它不防水，所以解压时请小心。
9245003	最高级_舒压遥控器	如果怕自己泡温泉太无聊了，那就玩玩这个吧。\不过它不防水，所以解压时请小心。
9251001	温泉珍珠	历经多年艰难生成的珍珠。\来自温泉最深最暗之处。
9251002	高级_温泉珍珠	历经多年艰难生成的珍珠。\来自温泉最深最暗之处。
9251003	最高级_温泉珍珠	历经多年艰难生成的珍珠。\来自温泉最深最暗之处。
9252001	胸针	浴巾的附属品。\应该不会有哪个Child会傻到直接别在自己身上吧？
9252002	高级_胸针	浴巾的附属品。\应该不会有哪个Child会傻到直接别在自己身上吧？
9252003	最高级_胸针	浴巾的附属品。\应该不会有哪个Child会傻到直接别在自己身上吧？
9253001	串烧	畅销品之一。\酱料是温泉水制成的浓厚肉汁。好吃的要命！
9253002	高级_串烧	畅销品之一。\酱料是温泉水制成的浓厚肉汁。好吃的要命！
9253003	最高级_串烧	畅销品之一。\酱料是温泉水制成的浓厚肉汁。好吃的要命！
9254001	魔导书	魔界名列前茅的青少年Child必读书籍。\现在也能在温泉商店中订购了。
9254002	高级_魔导书	魔界名列前茅的青少年Child必读书籍。\现在也能在温泉商店中订购了。
9254003	最高级_魔导书	魔界名列前茅的青少年Child必读书籍。\现在也能在温泉商店中订购了。
9255001	美少女模型	一尊极度精致且可以带到温泉里的模型。\对于泡温泉时会感到寂寞的Child而言，这是个完美礼物。
9255002	高级_美少女模型	一尊极度精致且可以带到温泉里的模型。\对于泡温泉时会感到寂寞的Child而言，这是个完美礼物。
9255003	最高级_美少女模型	一尊极度精致且可以带到温泉里的模型。\对于泡温泉时会感到寂寞的Child而言，这是个完美礼物。
9300001	微妙的手	这只微妙的手是温泉的装饰。\就让它飘在池中吧。
9300101	高跟鞋	这双穿着高跟鞋的脚是温泉的装饰。\让它们飘在池中吧。
9300201	裸膝	这个有着完美肤质的膝盖是温泉的装饰。\就让它飘在池中吧。
9300202	闪亮膝盖	这个闪烁着完美光芒的膝盖是温泉的装饰。\就让它飘在池中吧。
9300203	诱惑膝盖	这个有着完美晒痕的膝盖是温泉的装饰。\就让它飘在池中吧。
9300204	黑丝膝盖	这个穿着黑色丝袜的膝盖是温泉的装饰。\就让它飘在池中吧。
9300301	丰满的某物	这具丰满的身体是温泉的装饰。\就让它飘在池中吧。
9300401	光腿	这条有着完美肤质的腿是温泉的装饰。\就让它飘在池中吧。
9300402	黑丝腿	这条穿着黑色丝袜的腿是温泉的装饰。\就让它飘在池中吧。
9300403	网袜腿	这条穿着网袜的腿是温泉的装饰。\就让它飘在池中吧。
9300501	黑色尾巴	漂浮在浴池中的尾巴是温泉的装饰。\就让它飘在池中吧。
9300601	抓着的手	这只可以触摸的手是温泉的装饰。\就让它飘在池中吧。
9300701	紧抓的手	这只可以紧抓的手是温泉的装饰。\就让它飘在池中吧。
9300801	光滑裸足	这只光滑裸足是温泉的装饰。\就让它飘在池中吧。
9300901	伸展的脚	这只伸展的脚是温泉的装饰。\就让它飘在池中吧。
9301001	光滑裸足	这只光滑裸足是温泉的装饰。\就让它飘在池中吧。
