// key	ITEM_NAME_	ITEM_DESCRIPTION_
10000101	เส้นผมที่สาบสูญ	เส้นผมทุกเส้นทุกส่วนมีร่องรอยของจิตวิญญาณอยู่ในนั้น
9211001	ตั๋วเดินทางต่างประเทศ	คุณคิดถึงเสียงคลื่นกระทบชายหาดบ้างมั้ย?\ถ้าเช่นนั้นแล้ว ทำไมไม่วางอาวุธลงแล้วไปเที่ยวที่เขตร้อนดูล่ะ?
9211002	ชั้นดี_ตั๋วเดินทางต่างประเทศ	คุณคิดถึงเสียงคลื่นกระทบชายหาดบ้างมั้ย?\ถ้าเช่นนั้นแล้ว ทำไมไม่วางอาวุธลงแล้วไปเที่ยวที่เขตร้อนดูล่ะ?
9211003	ชั้นเยี่ยม_ตั๋วเดินทางต่างประเทศ	คุณคิดถึงเสียงคลื่นกระทบชายหาดบ้างมั้ย?\ถ้าเช่นนั้นแล้ว ทำไมไม่วางอาวุธลงแล้วไปเที่ยวที่เขตร้อนดูล่ะ?
9212001	เครื่องประดับทรงหยดน้ำ	ต่างหูแซฟไฟร์ที่ได้รับการอวยพรจากนางเงือก\ช่วยทำให้คุณมีชีวิตที่ยืนยาวและอ่อนเยาว์
9212002	ชั้นดี_เครื่องประดับทรงหยดน้ำ	ต่างหูแซฟไฟร์ที่ได้รับการอวยพรจากนางเงือก\ช่วยทำให้คุณมีชีวิตที่ยืนยาวและอ่อนเยาว์
9212003	ชั้นเยี่ยม_เครื่องประดับทรงหยดน้ำ	ต่างหูแซฟไฟร์ที่ได้รับการอวยพรจากนางเงือก\ช่วยทำให้คุณมีชีวิตที่ยืนยาวและอ่อนเยาว์
9213001	ราเม็งเครื่องแน่น	ราเม็งทะเลพิเศษที่ช่วยขจัดความเหนื่อยล้าหลังการแช่ออนเซ็น\คอมโบคู่ที่ช่วยทำให้จิตใจกระชุ่มกระชวยและร่างกายกระปรี้กระเปร่ายิ่งขึ้น
9213002	ชั้นดี_ราเม็งเครื่องแน่น	ราเม็งทะเลพิเศษที่ช่วยขจัดความเหนื่อยล้าหลังการแช่ออนเซ็น\คอมโบคู่ที่ช่วยทำให้จิตใจกระชุ่มกระชวยและร่างกายกระปรี้กระเปร่ายิ่งขึ้น
9213003	ชั้นเยี่ยม_ราเม็งเครื่องแน่น	ราเม็งทะเลพิเศษที่ช่วยขจัดความเหนื่อยล้าหลังการแช่ออนเซ็น\คอมโบคู่ที่ช่วยทำให้จิตใจกระชุ่มกระชวยและร่างกายกระปรี้กระเปร่ายิ่งขึ้น
9214001	นาฬิกาทรายขี้สงสัย	ไชลด์ควรจะอดทนกับความร้อนของออนเซ็น ไม่ว่าจะร้อนขนาดไหนก็ตาม\อย่างน้อยก็จนกว่าจะหมดเวลา
9214002	ชั้นดี_นาฬิกาทรายขี้สงสัย	ไชลด์ควรจะอดทนกับความร้อนของออนเซ็น ไม่ว่าจะร้อนขนาดไหนก็ตาม\อย่างน้อยก็จนกว่าจะหมดเวลา
9214003	ชั้นเยี่ยม_นาฬิกาทรายขี้สงสัย	ไชลด์ควรจะอดทนกับความร้อนของออนเซ็น ไม่ว่าจะร้อนขนาดไหนก็ตาม\อย่างน้อยก็จนกว่าจะหมดเวลา
9215001	หุ่นยนต์ของเล่น	หุ่นยนต์ของเล่นที่ว่ากันว่าขายดีเป็นเทน้ำเทท่า\สามารถเปลี่ยนรูปร่างได้ถึง 108 แบบ
9215002	ชั้นดี_หุ่นยนต์ของเล่น	หุ่นยนต์ของเล่นที่ว่ากันว่าขายดีเป็นเทน้ำเทท่า\สามารถเปลี่ยนรูปร่างได้ถึง 108 แบบ
9215003	ชั้นเยี่ยม_หุ่นยนต์ของเล่น	หุ่นยนต์ของเล่นที่ว่ากันว่าขายดีเป็นเทน้ำเทท่า\สามารถเปลี่ยนรูปร่างได้ถึง 108 แบบ
9221001	รางวัลไชลด์ดีเด่น	รางวัลที่มอบให้กับไชลด์ที่ขัดขี้ไคลหลังใบหูของตน\ไชลด์คนอื่นจะต้องอิจฉากับสมบัติใหม่ประจำตระกูลชิ้นนี้
